name	label
<<<<sb:Roylott-kgp:live-sb:first_floor_of_one_building_of_mansion_of_Roylott>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/42">>	42
<<<<df:House_of_Trigenis-kgp:exist-df:Toridnik_Wasa>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/023">>	23
<<<<ci:Sutherland-kgp:jumpOut-ci:House_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/063">>	63
<<<<cm:Holmes-kgp:think-<<<<cm:Nancy-kgp:notContradict-cm:criminal>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/118">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/117">>	117
<<<<df:Holmes-kgp:say-<<<<df:Standale-kgp:send-df:Baggage>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/242">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/236">>	236
<<<<sl:Watson-kgp:examine-sl:Footprint_of_Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/280">>	280
<<<<sl:Reasoning_of_Police-kgp:equalTo-<<<<sl:Fitzroy_Simpson-kgp:mash-sl:Head_of_John_Straker>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/179">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/172">>	172
<<<<ag:Jack_Crocker-kgp:love-ag:Lady_Brackenstall>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/339">>	339
<<<<df:Owen-kgp:stand-df:table>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/361">>	361
<<<<dm:Dancing_dolls_Y-kgp:include-dm:00O>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/168">>	168
<<<<df:Mortimer-kgp:say-<<<<df:Doctor_Richard-kgp:sit-df:In_the_chair>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/141">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	107
<<<<sl:Fitzroy_Simpson-kgp:admit-<<<<sl:Ned_Hunter-kgp:ask-sl:Reason_of_visit>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/076">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/158">>	158
<<<<df:Roundhay-kgp:equalTo-df:Middle-aged_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/002">>	2
<<<<df:window-kgp:close-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/256">>	256
<<<<sl:Edith_Baxter-kgp:tell-<<<<sl:Fitzroy_Simpson-kgp:had-sl:Thick_stick>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/049">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/069">>	69
<<<<ci:Holmes-kgp:say-<<<<ci:Windybank-kgp:swear-ci:Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/527">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/510">>	510
<<<<sl:Brown_horse-kgp:equalTo-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/346">>	346
<<<<sb:Helen-kgp:notHear-sb:whistle>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/60">>	60
<<<<ag:Lady_Brackenstall-kgp:lie-ag:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/194">>	194
<<<<dm:Elsie-kgp:put-dm:Letter_Z>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/024">>	24
<<<<ci:Holmes-kgp:know-ci:Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/048">>	48
<<<<sl:cork-kgp:exist-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/229">>	229
<<<<ci:mother_of_Sutherland-kgp:say-ci:Less_than>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/213">>	213
<<<<rp:Percy_Trevelyan-kgp:say-<<<<rp:Percy_Trevelyan-kgp:open-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/055">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	30
<<<<owl:Nothing-kgp:beWritten-<<<<owl:Nothing-kgp:bad-ci:color_of_face_of_hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/358">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/354">>	354
<<<<rp:Percy_Trevelyan-kgp:say-<<<<rp:Young_man-kgp:say-<<<<rp:Young_man-kgp:exist-rp:waiting_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/111">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/110">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	30
<<<<rp:Russian_nobility-kgp:wantToReceive-rp:Examination_of_Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/093">>	93
<<<<df:Mortimer-kgp:say-<<<<df:fireplace-kgp:burnOut-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/130">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	107
