name	label
<<<<sl:Disappearance_of_Silver_Blaze-kgp:wake_up-sl:Dartmoor>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/001">>	001
<<<<ag:pond_of_garden-kgp:exist-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/295">>	295
<<<<sb:bedroom_of_Julia-kgp:have-sb:premium_wilton_carpet>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/204">>	204
<<<<sb:Julia-kgp:cannotTalk-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/79">>	79
<<<<dm:Elsie-kgp:American-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/011">>	011
<<<<rp:Percy_Trevelyan-kgp:wouldCome-rp:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/300">>	300
<<<<cm:hair_of_beast-kgp:reddish_brown-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/340">>	340
<<<<owl:Nothing-kgp:shares_of_New_Zealand-ci:heritage>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/090">>	090
<<<<sl:Holmes-kgp:say-<<<<sl:Cyrus_Brown-kgp:change-sl:face>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/323">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/322">>	322
<<<<rp:Percy_Trevelyan-kgp:say-<<<<rp:Elderly_man-kgp:Abnormality_was_not-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/122">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	030
<<<<cm:coachman-kgp:see-<<<<cm:face_of_Berkeley-kgp:distort-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/115">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/114">>	114
<<<<cm:Berkeley-kgp:notLike-<<<<cm:Berkeley-kgp:alone-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/036">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/035">>	035
<<<<dm:Holmes-kgp:say-<<<<dm:Qubit-kgp:return-dm:home>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/066">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/065">>	065
<<<<ci:father_of_Sutherland-kgp:think-<<<<ci:4700_GBP-kgp:small-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/082">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/081">>	081
<<<<df:Roundhay-kgp:say-<<<<df:Case_1-kgp:happen-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/012">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/011">>	011
<<<<ci:Sutherland-kgp:think-<<<<ci:father_of_Sutherland-kgp:think-<<<<ci:4700_GBP-kgp:small-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/082">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/081">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/080">>	080
<<<<sl:Edith_Baxter-kgp:beImpressed-<<<<sl:Complexion_of_Fitzroy_Simpson-kgp:bad-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/051">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/050">>	050
<<<<cm:Nancy-kgp:understand-<<<<cm:Berkeley-kgp:sell-cm:Henry>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/284">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/311">>	311
<<<<df:Mortimer-kgp:feel-<<<<df:Mortimer-kgp:ruin-df:Immediate_family>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/370">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/369">>	369
<<<<df:Holmes-kgp:say-<<<<df:Mortimer-kgp:feel-<<<<df:Mortimer-kgp:ruin-df:Immediate_family>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/370">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/369">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/367">>	367
<<<<dm:Elsie-kgp:say-<<<<dm:Abe_Slaney-kgp:leave-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/217">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/216">>	216
<<<<df:Standale-kgp:say-<<<<df:Mortimer-kgp:see-df:revolver>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/476">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/473">>	473
<<<<rp:Conspirators-kgp:prevent-<<<<rp:Percy_Trevelyan-kgp:prevent-rp:Stratagem>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/198">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/197">>	197
<<<<rp:Holmes-kgp:guess-<<<<rp:Conspirators-kgp:prevent-<<<<rp:Percy_Trevelyan-kgp:prevent-rp:Stratagem>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/198">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/197">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/194">>	194
<<<<rp:Watson-kgp:propose-<<<<rp:Story_of_the_Russian_parent_and_child-kgp:myth_of_Percy_Trevelyan-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/208">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/207">>	207
<<<<cm:Holmes-kgp:tell-<<<<cm:Nancy-kgp:beSuspected-cm:criminal_of_incident>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/252">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/251">>	251
<<<<sl:Ned_Hunter-kgp:testify-<<<<sl:Fitzroy_Simpson-kgp:wear-sl:tie>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/135">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/134">>	134
<<<<ci:Windybank-kgp:need-<<<<ci:Windybank-kgp:breakUp-ci:Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/522">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/521">>	521
<<<<df:Holmes-kgp:guess-<<<<owl:Nothing-kgp:assume-df:Story_of_Mortimer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/195">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/194">>	194
<<<<cm:Nancy-kgp:say-<<<<cm:Nancy-kgp:equalTo-cm:old_friend>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/203">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/202">>	202
<<<<rp:Lanner_Inspector-kgp:say-<<<<rp:Blessington-kgp:lose-rp:sanity>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/229">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/228">>	228
<<<<rp:Percy_Trevelyan-kgp:expect-<<<<rp:Percy_Trevelyan-kgp:open-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/038">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/037">>	037
<<<<sl:Colonel_Ross-kgp:say-<<<<sl:Colonel_Ross-kgp:notEnter-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/264">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/263">>	263
<<<<cm:Murphy-kgp:tell-<<<<cm:Berkeley-kgp:notArgue-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/023">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/022">>	022
<<<<sl:Edith_Baxter-kgp:teach-<<<<sl:present_location-kgp:equalTo-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/060">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/059">>	059
<<<<sl:Fitzroy_Simpson-kgp:ask-<<<<sl:Edith_Baxter-kgp:give-sl:paper>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/064">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/063">>	063
<<<<sl:Holmes-kgp:say-<<<<sl:Holmes-kgp:wantToMeet-sl:Cyrus_Brown>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/295">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/294">>	294
<<<<df:Standale-kgp:notThink-<<<<df:European_chemistry-kgp:notDetect-df:Magic_foot>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/444">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/446">>	446
<<<<ci:Windybank-kgp:notAccept-<<<<ci:Sutherland-kgp:go-ci:dance>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/118">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/117">>	117
<<<<ag:Criminal-kgp:know-<<<<ag:servant-kgp:rest-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/139">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/138">>	138
<<<<sl:Watson-kgp:say-<<<<sl:John_Straker-kgp:self-harm-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/168">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/167">>	167
<<<<df:Roundhay-kgp:say-<<<<df:Owen-kgp:playing-df:Card_game>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/025">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/021">>	021
<<<<cm:Henry-kgp:see-<<<<cm:Berkeley-kgp:argue-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/086">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/313">>	313
<<<<cm:Henry-kgp:tell-<<<<cm:Henry-kgp:earn-cm:money>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/298">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/256">>	256
<<<<sl:Inspector_Gregory-kgp:say-<<<<sl:Gypsy-kgp:go-sl:camp>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/206">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/205">>	205
<<<<sl:Inspector_Gregory-kgp:say-<<<<sl:Gypsy-kgp:go-sl:camp>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/206">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/197">>	197
<<<<rp:Blessington-kgp:say-<<<<rp:Blessington-kgp:align-rp:Furniture>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/051">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/044">>	044
<<<<sl:Fitzroy_Simpson-kgp:defense-<<<<sl:Fitzroy_Simpson-kgp:lose-sl:tie>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/204">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/203">>	203
<<<<ci:Windybank-kgp:rejoice-<<<<ci:Holmes-kgp:find-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/433">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/432">>	432
<<<<df:Holmes-kgp:say-<<<<df:Mortimer-kgp:First_discoverer-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/019">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/018">>	018
<<<<ci:Sutherland-kgp:say-<<<<ci:Near_sight-kgp:hard-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/042">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/041">>	041
<<<<rp:Blessington-kgp:say-<<<<rp:Robbery_of_the_indentation-kgp:happen-rp:West_End_neighborhood>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/074">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/073">>	073
<<<<sl:Watson-kgp:ask-<<<<sl:Cyrus_Brown-kgp:kidnap-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/307">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/306">>	306
<<<<dm:Holmes-kgp:say-<<<<dm:Abe_Slaney-kgp:come-dm:home_of_Qubit>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/186">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/185">>	185
<<<<sl:Holmes-kgp:say-<<<<sl:Inspector_Gregory-kgp:say-<<<<sl:Gypsy-kgp:go-sl:camp>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/206">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/205">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/302">>	302
<<<<sl:Cyrus_Brown-kgp:promise-<<<<sl:Cyrus_Brown-kgp:notWork-sl:Crime>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/304">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/303">>	303
<<<<ag:Jack_Crocker-kgp:please-<<<<ag:Lady_Brackenstall-kgp:notBeUnhappy-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/328">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/329">>	329
<<<<ci:Hozma-kgp:say-<<<<ci:Sutherland-kgp:believe-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/244">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/243">>	243
<<<<ci:Hozma-kgp:say-<<<<ci:Sutherland-kgp:believe-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/244">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/252">>	252
<<<<rp:Helper_boy-kgp:notice-<<<<rp:Door_of_Blessington_room-kgp:beLocked-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/278">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/277">>	277
<<<<ci:Sutherland-kgp:say-<<<<ci:Sutherland-kgp:receive-ci:letter>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/165">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/163">>	163
<<<<sl:Holmes-kgp:say-<<<<sl:knife-kgp:notOrdinary-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/222">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/221">>	221
<<<<ci:Sutherland-kgp:think-<<<<ci:Hozma-kgp:know-ci:Danger>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/250">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/249">>	249
<<<<ci:Holmes-kgp:say-<<<<ci:Windybank-kgp:cannotEscape-ci:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/466">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/465">>	465
<<<<sl:Holmes-kgp:say-<<<<sl:Silver_Blaze-kgp:go-sl:Mapleton>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/269">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/268">>	268
<<<<ci:Windybank-kgp:notLike-<<<<ci:Customer-kgp:enter-ci:House_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/152">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/151">>	151
<<<<sb:Holmes-kgp:smell-<<<<sb:smell-kgp:equalTo-sb:metal>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/311">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/310">>	310
<<<<rp:Watson-kgp:say-<<<<rp:Blessington-kgp:die-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/233">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/232">>	232
<<<<rp:Lanner_Inspector-kgp:say-<<<<rp:screwdriver-kgp:beFound-rp:Wash_basin>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/235">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/234">>	234
<<<<sl:Young_men-kgp:say-<<<<sl:3_sheep-kgp:lame-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/335">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/334">>	334
<<<<ag:Jack_Crocker-kgp:hear-<<<<ag:Lady_Brackenstall-kgp:read-ag:Book>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/341">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/340">>	340
<<<<rp:Holmes-kgp:request-<<<<rp:Blessington-kgp:speak-rp:fact>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/193">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/192">>	192
<<<<cm:Holmes-kgp:say-<<<<cm:Henry-kgp:escape-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/332">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/309">>	309
<<<<rp:Percy_Trevelyan-kgp:surprise-<<<<rp:Elderly_man-kgp:enter-rp:Examination_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/135">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/134">>	134
<<<<cm:Jane-kgp:hear-<<<<cm:Nancy-kgp:shout-cm:coward>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/087">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/085">>	085
<<<<ci:Holmes-kgp:say-<<<<owl:Nothing-kgp:makeThink-ci:Color_glasses>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/564">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/558">>	558
<<<<rp:Blessington-kgp:say-<<<<rp:Blessington-kgp:notTrust-rp:Bank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/183">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/182">>	182
<<<<rp:Young_man-kgp:say-<<<<rp:Elderly_man-kgp:equalTo-rp:father_of_Young_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/107">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/106">>	106
<<<<sb:Watson-kgp:hear-<<<<sb:sound-sb:calm-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/319">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/317">>	317
<<<<ci:Watson-kgp:think-<<<<ci:Holmes-kgp:irritated-ci:story_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/084">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/083">>	083
<<<<ag:Lady_Brackenstall-kgp:see-<<<<ag:Criminal-kgp:drink-ag:wine>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/150">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/160">>	160
<<<<sl:Holmes-kgp:infer-<<<<sl:John_Straker-kgp:practice-sl:Surgery_of_tendon>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/392">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/354">>	354
<<<<df:Mortimer-kgp:think-<<<<df:Standale-kgp:go-df:Sea>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/449">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/448">>	448
<<<<df:Standale-kgp:guess-<<<<df:Mortimer-kgp:think-<<<<df:Standale-kgp:go-df:Sea>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/449">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/448">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/447">>	447
<<<<ci:Sutherland-kgp:beWorried-<<<<ci:Sutherland-kgp:wantToTalk-ci:Someone>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/021">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/020">>	020
<<<<df:Mortimer-kgp:ask-<<<<df:Mortimer-kgp:talk-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/017">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/016">>	016
<<<<sl:Fitzroy_Simpson-kgp:say-<<<<sl:Fitzroy_Simpson-kgp:notHave-sl:relation>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/160">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/159">>	159
<<<<sl:Holmes-kgp:answer-<<<<sl:Ned_Hunter-kgp:close-sl:Door_of_stable>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/100">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/099">>	099
<<<<ag:Holmes-kgp:deny-<<<<ag:Testimony_of_Lady_Brackenstall-kgp:truth-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/170">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/171">>	171
<<<<ci:Windybank-kgp:wish-<<<<ci:Sutherland-kgp:beTiedUp-ci:Hozma>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/531">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/530">>	530
<<<<sl:Edith_Baxter-kgp:see-<<<<sl:Fitzroy_Simpson-kgp:put-sl:Half_body_of_Fitzroy_Simpson>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/092">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/091">>	091
<<<<ci:Windybank-kgp:think-<<<<ci:Woman-kgp:happy-ci:home>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/154">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/153">>	153
<<<<sl:Ned_Hunter-kgp:sleeping-<<<<sl:Wife_of_John_Straker-kgp:go-sl:stable>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/116">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/118">>	118
<<<<df:Holmes-kgp:say-<<<<df:Standale-kgp:takeOut-df:gravel>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/397">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/376">>	376
<<<<ci:Holmes-kgp:say-<<<<ci:Sutherland-kgp:notForget-ci:advice_of_Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/283">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/282">>	282
<<<<rp:Blessington-kgp:insist-<<<<rp:Percy_Trevelyan-kgp:mustAttach-rp:Obex>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/077">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/076">>	076
<<<<cm:Henry-kgp:think-<<<<cm:Henry-kgp:canMarry-cm:Nancy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/274">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/273">>	273
<<<<rp:Lanner_Inspector-kgp:say-<<<<rp:Lanner_Inspector-kgp:catch-rp:Helper_boy>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/303">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/302">>	302
<<<<df:Watson-kgp:think-<<<<df:Research-kgp:notProgess-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/232">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/231">>	231
<<<<cm:Holmes-kgp:say-<<<<cm:beast-kgp:equalTo-cm:mongoose>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/347">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/346">>	346
<<<<df:Holmes-kgp:guess-<<<<df:Brenda-kgp:have-df:Irritated_constitution>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/327">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/326">>	326
<<<<cm:Henry-kgp:offer-<<<<cm:Henry-kgp:contact-cm:outside>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/278">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/277">>	277
<<<<cm:police-kgp:think-<<<<cm:Berkeley-kgp:collect-cm:stick>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/108">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/107">>	107
<<<<sl:Holmes-kgp:instruct-<<<<sl:Cyrus_Brown-kgp:hide-sl:Silver_Blaze>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/318">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/317">>	317
<<<<ag:Holmes-kgp:read_aloud-<<<<ag:case-kgp:versy_surprising-ag:Abbey_mansion>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/004">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/003">>	003
<<<<ag:Lady_Brackenstall-kgp:beHoax-<<<<ag:Burglary_team_of_Lewisham-kgp:play-ag:Criminal>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/174">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/AbbeyGrange/175">>	175
